domain_id,scop_code,class,fold,superfamily,family,pdb_id,chain,residues,protein_name,organism
d2yb6a_,d.20.1.1,d,20,1,1,2yb6,A,,"Ubiquitin conjugating enzyme, UBC","Human (Homo sapiens), ubc2b [TaxId: 9606]"
d5f6ea_,d.20.1.1,d,20,1,1,5f6e,A,,"Ubiquitin conjugating enzyme, UBC","Human (Homo sapiens), ubc9 [TaxId: 9606]"
d1i7ka_,d.20.1.1,d,20,1,1,1i7k,A,,"Ubiquitin conjugating enzyme, UBC","Human (Homo sapiens), ubch10 [TaxId: 9606]"
d1yf9a1,d.20.1.1,d,20,1,1,1yf9,A,13-170,"Ubiquitin conjugating enzyme, UBC",Leishmania major [TaxId: 5664]
d1zuoa1,d.20.1.1,d,20,1,1,1zuo,A,201-362,"Ubiquitin-conjugating enzyme E2 Q2, C-terminal domain",Human (Homo sapiens) [TaxId: 9606]
d2a7la1,d.20.1.1,d,20,1,1,2a7l,A,1-117,Ubiquitin-protein ligase W (E2 W),Human (Homo sapiens) [TaxId: 9606]
d4jqua1,d.20.1.1,d,20,1,1,4jqu,A,2-165,automated matches,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 559292]
d6s98a_,d.20.1.1,d,20,1,1,6s98,A,,automated matches,Human (Homo sapiens) [TaxId: 9606]
d3r3qa_,d.20.1.2,d,20,1,2,3r3q,A,,automated matches,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d3obsa1,d.20.1.2,d,20,1,2,3obs,A,2-143,automated matches,Human (Homo sapiens) [TaxId: 9606]
d2daya1,d.20.1.3,d,20,1,3,2day,A,8-122,E3 ubiquitin-protein ligase RNF25,Human (Homo sapiens) [TaxId: 9606]
d1ukxa1,d.20.1.3,d,20,1,3,1ukx,A,9-131,EIF2-alpha kinase 4 (GCN2-like protein),Mouse (Mus musculus) [TaxId: 10090]
d2dawa1,d.20.1.3,d,20,1,3,2daw,A,8-148,RWD domain-containing protein 2,Human (Homo sapiens) [TaxId: 9606]
d2daxa1,d.20.1.3,d,20,1,3,2dax,A,8-146,Uncharacterized protein C21orf6,Human (Homo sapiens) [TaxId: 9606]
d2z6oa_,d.20.1.4,d,20,1,4,2z6o,A,,"Ufm1-conjugating enzyme 1, UFC1",Human (Homo sapiens) [TaxId: 9606]
d2y9ma1,d.20.1.0,d,20,1,0,2y9m,A,15-179,automated matches,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d6nydc_,d.20.1.0,d,20,1,0,6nyd,C,,automated matches,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 559292]
d6nyoa_,d.20.1.0,d,20,1,0,6nyo,A,,automated matches,Human (Homo sapiens) [TaxId: 9606]
d3fn1b_,d.20.1.0,d,20,1,0,3fn1,B,,automated matches,Human (Homo sapiens) [TaxId: 9606]
d4y1lc1,d.20.1.0,d,20,1,0,4y1l,C,9-120,automated matches,Human (Homo sapiens) [TaxId: 9606]
d2ebma1,d.20.1.0,d,20,1,0,2ebm,A,8-128,automated matches,Human (Homo sapiens) [TaxId: 9606]
d4ds2a_,d.20.1.0,d,20,1,0,4ds2,A,,automated matches,Trypanosoma cruzi [TaxId: 5693]
d2gkea1,d.21.1.1,d,21,1,1,2gke,A,1-130,Diaminopimelate epimerase,Haemophilus influenzae [TaxId: 727]
d2gkea2,d.21.1.1,d,21,1,1,2gke,A,131-274,Diaminopimelate epimerase,Haemophilus influenzae [TaxId: 727]
d3ejxa2,d.21.1.1,d,21,1,1,3ejx,A,159-311,Diaminopimelate epimerase,Thale cress (Arabidopsis thaliana) [TaxId: 3702]
d3ejxd1,d.21.1.1,d,21,1,1,3ejx,D,11-158,Diaminopimelate epimerase,Thale cress (Arabidopsis thaliana) [TaxId: 3702]
d1u0ka1,d.21.1.2,d,21,1,2,1u0k,A,2-130,Hypothetical protein PA4716,Pseudomonas aeruginosa [TaxId: 287]
d1u0ka2,d.21.1.2,d,21,1,2,1u0k,A,131-283,Hypothetical protein PA4716,Pseudomonas aeruginosa [TaxId: 287]
d1qy9a1,d.21.1.2,d,21,1,2,1qy9,A,3-129,Hypothetical protein YddE,Escherichia coli [TaxId: 562]
d1qy9a2,d.21.1.2,d,21,1,2,1qy9,A,130-297,Hypothetical protein YddE,Escherichia coli [TaxId: 562]
d1xuba1,d.21.1.2,d,21,1,2,1xub,A,1-128,Phenazine biosynthesis protein PhzF,Pseudomonas fluorescens [TaxId: 294]
d1xuba2,d.21.1.2,d,21,1,2,1xub,A,129-278,Phenazine biosynthesis protein PhzF,Pseudomonas fluorescens [TaxId: 294]
d4lb0a_,d.21.1.0,d,21,1,0,4lb0,A,,automated matches,Agrobacterium vitis [TaxId: 311402]
d4k7gb_,d.21.1.0,d,21,1,0,4k7g,B,,automated matches,Agrobacterium vitis [TaxId: 311402]
d3edna1,d.21.1.0,d,21,1,0,3edn,A,1-131,automated matches,Anthrax bacillus (Bacillus anthracis) [TaxId: 1392]
d3edna2,d.21.1.0,d,21,1,0,3edn,A,132-299,automated matches,Anthrax bacillus (Bacillus anthracis) [TaxId: 1392]
d4duna1,d.21.1.0,d,21,1,0,4dun,A,1-258,automated matches,Clostridium difficile [TaxId: 272563]
d6otva2,d.21.1.0,d,21,1,0,6otv,A,174-356,automated matches,Escherichia coli [TaxId: 83333]
d3g7ka2,d.21.1.0,d,21,1,0,3g7k,A,171-380,automated matches,Eubacterium barkeri [TaxId: 1528]
d6p3ha2,d.21.1.0,d,21,1,0,6p3h,A,175-357,automated matches,Novosphingobium sp. [TaxId: 164608]
d4jbda_,d.21.1.0,d,21,1,0,4jbd,A,,automated matches,Pseudomonas putida [TaxId: 351746]
d5k87a1,d.21.1.0,d,21,1,0,5k87,A,5-185,automated matches,Shewanella oneidensis [TaxId: 211586]
d5k87a2,d.21.1.0,d,21,1,0,5k87,A,186-397,automated matches,Shewanella oneidensis [TaxId: 70863]
d6r77a_,d.21.1.0,d,21,1,0,6r77,A,,automated matches,Thermococcus litoralis [TaxId: 523849]
d1w61a1,d.21.1.0,d,21,1,0,1w61,A,42-393,automated matches,Trypanosoma cruzi [TaxId: 5693]
d6l27a_,d.22.1.1,d,22,1,1,6l27,A,,"Green fluorescent protein, GFP",Jellyfish (Aequorea victoria) [TaxId: 6100]
d1gl4a1,d.22.1.2,d,22,1,2,1gl4,A,399-631,Domain G2 of nidogen-1,Mouse (Mus musculus) [TaxId: 10090]
d3gb3a_,d.22.1.0,d,22,1,0,3gb3,A,,automated matches,Anthomedusae sp. [TaxId: 328397]
d6m9za_,d.22.1.0,d,22,1,0,6m9z,A,,automated matches,Branchiostoma floridae [TaxId: 7739]
d2c9ja_,d.22.1.0,d,22,1,0,2c9j,A,,automated matches,Cerianthus membranaceus [TaxId: 208460]
d4q9wa1,d.22.1.0,d,22,1,0,4q9w,A,2-218,automated matches,Clavularia sp. [TaxId: 86521]
d2g6ya_,d.22.1.0,d,22,1,0,2g6y,A,,automated matches,Pontellina plumata [TaxId: 239963]
d1c8za_,d.23.1.1,d,23,1,1,1c8z,A,,"Transcriptional factor tubby, C-terminal domain",Mouse (Mus musculus) [TaxId: 10090]
d2q4ma_,d.23.1.2,d,23,1,2,2q4m,A,,Hypothetical protein At5g01750,Thale cress (Arabidopsis thaliana) [TaxId: 3702]
d1qvea1,d.24.1.1,d,24,1,1,1qve,A,29-150,Pilin P1,Pseudomonas aeruginosa [TaxId: 287]
d2hi2a_,d.24.1.1,d,24,1,1,2hi2,A,,automated matches,Neisseria gonorrhoeae [TaxId: 485]
d1x6za2,d.24.1.1,d,24,1,1,1x6z,A,29-144,automated matches,Pseudomonas aeruginosa [TaxId: 287]
d3fhua_,d.24.1.1,d,24,1,1,3fhu,A,,automated matches,Salmonella typhi [TaxId: 601]
d1oqva_,d.24.1.2,d,24,1,2,1oqv,A,,Toxin-coregulated pilus subunit TcpA,Vibrio cholerae [TaxId: 666]
d1t92a1,d.24.1.3,d,24,1,3,1t92,A,26-132,Pullulanase secretion protein PulG,Klebsiella pneumoniae [TaxId: 573]
d2gr7a1,d.24.1.4,d,24,1,4,2gr7,A,998-1098,Adhesin Hia,Haemophilus influenzae [TaxId: 727]
d3ci0j1,d.24.1.5,d,24,1,5,3ci0,J,39-192,Pseudopilin GspJ,Escherichia coli [TaxId: 562]
d3cfib_,d.24.1.5,d,24,1,5,3cfi,B,,Type II secretory pathway component EpsJ,Vibrio vulnificus [TaxId: 672]
d3ci0k3,d.24.1.6,d,24,1,6,3ci0,K,,Pseudopilin GspK,Escherichia coli [TaxId: 562]
d3cfia_,d.24.1.7,d,24,1,7,3cfi,A,,Pseudopilin EpsI,Vibrio vulnificus [TaxId: 672]
d3ci0i1,d.24.1.7,d,24,1,7,3ci0,I,31-114,Pseudopilin GspI,Escherichia coli [TaxId: 562]
d3soka_,d.24.1.0,d,24,1,0,3sok,A,,automated matches,Dichelobacter nodosus [TaxId: 870]
d3njea_,d.24.1.0,d,24,1,0,3nje,A,,automated matches,Pseudomonas aeruginosa [TaxId: 287]
d1p32a_,d.25.1.1,d,25,1,1,1p32,A,,Acidic mitochondrial matrix protein p32,Human (Homo sapiens) [TaxId: 9606]
d1yqfa1,d.25.1.1,d,25,1,1,1yqf,A,14-195,Hypothetical protein Lmaj011689,Leishmania major [TaxId: 5664]
d3jv1a_,d.25.1.0,d,25,1,0,3jv1,A,,automated matches,Trypanosome (Trypanosoma brucei) [TaxId: 5691]
d5gpga1,d.26.1.1,d,26,1,1,5gpg,A,109-224,FKBP25,Human (Homo sapiens) [TaxId: 9606]
d4laya2,d.26.1.1,d,26,1,1,4lay,A,141-255,"FKBP52, N-terminal domains",Human (Homo sapiens) [TaxId: 9606]
d1fd9a_,d.26.1.1,d,26,1,1,1fd9,A,,Macrophage infectivity potentiator protein (MIP),Legionella pneumophila [TaxId: 446]
d1jvwa_,d.26.1.1,d,26,1,1,1jvw,A,,Macrophage infectivity potentiator protein (MIP),Trypanosoma cruzi [TaxId: 5693]
d2itka2,d.26.1.1,d,26,1,1,2itk,A,51-163,"Mitotic rotamase PIN1, domain 2",Human (Homo sapiens) [TaxId: 9606]
d1jnsa_,d.26.1.1,d,26,1,1,1jns,A,,Parvulin 10 (rotamase C),Escherichia coli [TaxId: 562]
d1q6ha_,d.26.1.1,d,26,1,1,1q6h,A,,Peptidyl-prolyl cis-trans isomerase FkpA,Escherichia coli [TaxId: 562]
d2pv1a_,d.26.1.1,d,26,1,1,2pv1,A,,"Porin chaperone SurA, PPIase domains",Escherichia coli [TaxId: 562]
d1w26a3,d.26.1.1,d,26,1,1,1w26,A,132-247,Trigger factor PPIase domain,Escherichia coli [TaxId: 562]
d1hxva_,d.26.1.1,d,26,1,1,1hxv,A,,Trigger factor PPIase domain,Mycoplasma genitalium [TaxId: 2097]
d3ui4a1,d.26.1.1,d,26,1,1,3ui4,A,36-131,automated matches,Human (Homo sapiens) [TaxId: 9606]
d1grja2,d.26.1.2,d,26,1,2,1grj,A,80-158,"GreA transcript cleavage factor, C-terminal domain",Escherichia coli [TaxId: 562]
d2f23a2,d.26.1.2,d,26,1,2,2f23,A,78-156,"GreA transcript cleavage factor, C-terminal domain",Thermus thermophilus [TaxId: 274]
d1okga3,d.26.1.3,d,26,1,3,1okg,A,302-373,"3-mercaptopyruvate sulfurtransferase, C-terminal domain",Leishmania major [TaxId: 5664]
d2y78a1,d.26.1.0,d,26,1,0,2y78,A,1-113,automated matches,Burkholderia pseudomallei [TaxId: 272560]
d2kgja1,d.26.1.0,d,26,1,0,2kgj,A,1-94,automated matches,Escherichia coli [TaxId: 83333]
d3ey6a1,d.26.1.0,d,26,1,0,3ey6,A,35-150,automated matches,Human (Homo sapiens) [TaxId: 9606]
d4dipa1,d.26.1.0,d,26,1,0,4dip,A,19-138,automated matches,Human (Homo sapiens) [TaxId: 9606]
d3b7xa_,d.26.1.0,d,26,1,0,3b7x,A,,automated matches,Human (Homo sapiens) [TaxId: 9606]
d3pr9a_,d.26.1.0,d,26,1,0,3pr9,A,,automated matches,Methanocaldococcus jannaschii [TaxId: 2190]
d4jysa_,d.26.1.0,d,26,1,0,4jys,A,,automated matches,Plasmodium vivax [TaxId: 126793]
d3ni6a_,d.26.1.0,d,26,1,0,3ni6,A,,automated matches,Plasmodium vivax [TaxId: 5855]
d5xb0a_,d.26.1.0,d,26,1,0,5xb0,A,,automated matches,Pseudomonas syringae [TaxId: 223283]
d4g2pa1,d.26.1.0,d,26,1,0,4g2p,A,280-386,automated matches,Salmonella enterica [TaxId: 588858]
d2jzva1,d.26.1.0,d,26,1,0,2jzv,A,140-245,automated matches,Staphylococcus aureus [TaxId: 1280]
d2f4ea_,d.26.1.0,d,26,1,0,2f4e,A,,automated matches,Thale cress (Arabidopsis thaliana) [TaxId: 3702]
d6gmpa_,d.26.1.0,d,26,1,0,6gmp,A,,automated matches,Trypanosoma brucei [TaxId: 185431]
d3eipa_,d.26.2.1,d,26,2,1,3eip,A,,Colicin E3 immunity protein,Escherichia coli [TaxId: 562]
d1w9pa2,d.26.3.1,d,26,3,1,1w9p,A,299-360,Chitinase 1,Aspergillus fumigatus [TaxId: 5085]
d1edqa3,d.26.3.1,d,26,3,1,1edq,A,444-516,Chitinase A,Serratia marcescens [TaxId: 615]
d1itxa2,d.26.3.1,d,26,3,1,1itx,A,338-409,Chitinase A1,Bacillus circulans [TaxId: 1397]
d1goia3,d.26.3.1,d,26,3,1,1goi,A,292-379,Chitinase B,Serratia marcescens [TaxId: 615]
d1vf8a2,d.26.3.1,d,26,3,1,1vf8,A,246-315,Chitinase-like lectin ym1,Mouse (Mus musculus) [TaxId: 10090]
d1jnda2,d.26.3.1,d,26,3,1,1jnd,A,279-370,Imaginal disc growth factor-2,Fruit fly (Drosophila melanogaster) [TaxId: 7227]
d1kfwa2,d.26.3.1,d,26,3,1,1kfw,A,328-388,Psychrophilic chitinase B,"Arthrobacter sp., tad20 [TaxId: 1667]"
d3bn0a1,d.27.1.1,d,27,1,1,3bn0,A,2-102,Ribosomal protein S16,Aquifex aeolicus [TaxId: 63363]
d2qalp1,d.27.1.1,d,27,1,1,2qal,P,1-82,Ribosomal protein S16,Escherichia coli [TaxId: 562]
d1fjgp_,d.27.1.1,d,27,1,1,1fjg,P,,Ribosomal protein S16,Thermus thermophilus [TaxId: 274]
d1fjgs_,d.28.1.1,d,28,1,1,1fjg,S,,Ribosomal protein S19,Thermus thermophilus [TaxId: 274]
d1vq8x1,d.29.1.1,d,29,1,1,1vq8,X,7-88,Ribosomal protein L31e,Haloarcula marismortui [TaxId: 2238]
d1b33n_,d.30.1.1,d,30,1,1,1b33,N,,Allophycocyanin linker chain (domain),Mastigocladus laminosus [TaxId: 83541]
d1cr5a2,d.31.1.1,d,31,1,1,1cr5,A,108-210,"C-terminal domain of NSF-N, NSF-Nc","Baker's yeast (Saccharomyces cerevisiae), sec18p [TaxId: 4932]"
d1qcsa2,d.31.1.1,d,31,1,1,1qcs,A,86-201,"C-terminal domain of NSF-N, NSF-Nc",Chinese hamster (Cricetulus griseus) [TaxId: 10029]
d1cz4a2,d.31.1.1,d,31,1,1,1cz4,A,92-185,"C-terminal domain of VAT-N, VAT-Nc",Thermoplasma acidophilum [TaxId: 2303]
d3qq8a2,d.31.1.1,d,31,1,1,3qq8,A,107-186,"Membrane fusion atpase p97 domain 2, P97-Nc",Human (Homo sapiens) [TaxId: 9606]
d1wlfa1,d.31.1.1,d,31,1,1,1wlf,A,100-179,"Peroxisome biogenesis factor 1 (PEX-1), domain 2",Mouse (Mus musculus) [TaxId: 10090]
d1fa8a_,d.32.1.1,d,32,1,1,1fa8,A,,Glyoxalase I (lactoylglutathione lyase),Escherichia coli [TaxId: 562]
d3vw9a_,d.32.1.1,d,32,1,1,3vw9,A,,automated matches,Human (Homo sapiens) [TaxId: 9606]
d1ecsa_,d.32.1.2,d,32,1,2,1ecs,A,,"Bleomycin resistance protein, BRP",Klebsiella pneumoniae [TaxId: 573]
d1xrka_,d.32.1.2,d,32,1,2,1xrk,A,,"Bleomycin resistance protein, BRP",Streptoalloteichus hindustanus [TaxId: 2017]
d1nkia_,d.32.1.2,d,32,1,2,1nki,A,,Fosfomycin resistance protein A (FosA),Pseudomonas aeruginosa [TaxId: 287]
d2i7ra1,d.32.1.2,d,32,1,2,2i7r,A,1-115,Hypotheical protein SP0731,Pneumococcus (Streptococcus pneumoniae) [TaxId: 1313]
d1xqaa1,d.32.1.2,d,32,1,2,1xqa,A,1-112,Hypothetical protein BC3580,Bacillus cereus [TaxId: 1396]
d1klla_,d.32.1.2,d,32,1,2,1kll,A,,"Mitomycin resistance protein D, MRD",Streptomyces lavendulae [TaxId: 1914]
d2pjsa1,d.32.1.2,d,32,1,2,2pjs,A,3-113,Uncharacterized protein Atu1953,Agrobacterium tumefaciens [TaxId: 358]
d2p7oa_,d.32.1.2,d,32,1,2,2p7o,A,,automated matches,Listeria monocytogenes [TaxId: 169963]
d1kw3b1,d.32.1.3,d,32,1,3,1kw3,B,1-132,"2,3-Dihydroxybiphenyl dioxygenase (DHBD, BPHC enzyme)",Pseudomonas sp. [TaxId: 306]
d1kw3b2,d.32.1.3,d,32,1,3,1kw3,B,133-288,"2,3-Dihydroxybiphenyl dioxygenase (DHBD, BPHC enzyme)",Pseudomonas sp. [TaxId: 306]
d3isqa1,d.32.1.3,d,32,1,3,3isq,A,9-174,"4-hydroxyphenylpyruvate dioxygenase, HppD",Human (Homo sapiens) [TaxId: 9606]
d1cjxa1,d.32.1.3,d,32,1,3,1cjx,A,4-153,"4-hydroxyphenylpyruvate dioxygenase, HppD",Pseudomonas fluorescens [TaxId: 294]
d1cjxa2,d.32.1.3,d,32,1,3,1cjx,A,154-356,"4-hydroxyphenylpyruvate dioxygenase, HppD",Pseudomonas fluorescens [TaxId: 294]
d6lgta1,d.32.1.3,d,32,1,3,6lgt,A,35-232,"4-hydroxyphenylpyruvate dioxygenase, HppD",Thale cress (Arabidopsis thaliana) [TaxId: 3702]
d6lgta2,d.32.1.3,d,32,1,3,6lgt,A,233-437,"4-hydroxyphenylpyruvate dioxygenase, HppD",Thale cress (Arabidopsis thaliana) [TaxId: 3702]
d4ghga1,d.32.1.3,d,32,1,3,4ghg,A,3-147,"Homoprotocatechuate 2,3-dioxygenase",Brevibacterium fuscum [TaxId: 47914]
d4ghga2,d.32.1.3,d,32,1,3,4ghg,A,148-358,"Homoprotocatechuate 2,3-dioxygenase",Brevibacterium fuscum [TaxId: 47914]
d1k4na1,d.32.1.5,d,32,1,5,1k4n,A,5-190,Hypothetical protein YecM (EC4020),Escherichia coli [TaxId: 562]
d1ss4a1,d.32.1.6,d,32,1,6,1ss4,A,1-148,Hypothetical protein BC1747,Bacillus cereus (strain ATCC 14579 / DSM 31) [TaxId: 226900]
d1tsja_,d.32.1.7,d,32,1,7,1tsj,A,,Hypothetical protein MW1090,Staphylococcus aureus [TaxId: 1280]
d1u6la1,d.32.1.7,d,32,1,7,1u6l,A,4-138,Hypothetical protein PA1353,Pseudomonas aeruginosa [TaxId: 287]
d1u7ia1,d.32.1.7,d,32,1,7,1u7i,A,1-132,Hypothetical protein PA1358,Pseudomonas aeruginosa [TaxId: 287]
d1u69a_,d.32.1.7,d,32,1,7,1u69,A,,Hypothetical protein PA2721,Pseudomonas aeruginosa [TaxId: 287]
d1twua_,d.32.1.8,d,32,1,8,1twu,A,,Hypothetical protein YycE,Bacillus subtilis [TaxId: 1423]
d2q48a_,d.32.1.9,d,32,1,9,2q48,A,,automated matches,Thale cress (Arabidopsis thaliana) [TaxId: 3702]
d1zswa1,d.32.1.10,d,32,1,10,1zsw,A,1-144,Hypothetical protein BC1024,Bacillus cereus [TaxId: 1396]
d1zswa2,d.32.1.10,d,32,1,10,1zsw,A,145-314,Hypothetical protein BC1024,Bacillus cereus [TaxId: 1396]
d3oa4a1,d.32.1.0,d,32,1,0,3oa4,A,5-139,automated matches,Bacillus halodurans [TaxId: 272558]
d3hdpa_,d.32.1.0,d,32,1,0,3hdp,A,,automated matches,Clostridium acetobutylicum [TaxId: 1488]
d5zsxa1,d.32.1.0,d,32,1,0,5zsx,A,1-142,automated matches,Diaphorobacter sp. [TaxId: 1302548]
d3rmua1,d.32.1.0,d,32,1,0,3rmu,A,45-176,automated matches,Human (Homo sapiens) [TaxId: 9606]
d2zyqa1,d.32.1.0,d,32,1,0,2zyq,A,2-132,automated matches,Mycobacterium tuberculosis [TaxId: 1773]
d6p29a1,d.32.1.0,d,32,1,0,6p29,A,1-132,automated matches,Pseudoalteromonas luteoviolacea [TaxId: 43657]
d3hpya1,d.32.1.0,d,32,1,0,3hpy,A,2-146,automated matches,Pseudomonas sp. [TaxId: 237609]
d3hpya2,d.32.1.0,d,32,1,0,3hpy,A,147-289,automated matches,Pseudomonas sp. [TaxId: 237609]
d2ehza1,d.32.1.0,d,32,1,0,2ehz,A,4-137,automated matches,Pseudomonas sp. [TaxId: 69011]
d2ehza2,d.32.1.0,d,32,1,0,2ehz,A,138-302,automated matches,Pseudomonas sp. [TaxId: 69011]
d4naza1,d.32.1.0,d,32,1,0,4naz,A,2-139,automated matches,Staphylococcus aureus [TaxId: 158879]
d3l20a1,d.32.1.0,d,32,1,0,3l20,A,4-151,automated matches,Staphylococcus aureus [TaxId: 367830]
d6wfia_,d.32.1.0,d,32,1,0,6wfi,A,,automated matches,Streptomyces coelicolor [TaxId: 100226]
d3gm5a1,d.32.1.0,d,32,1,0,3gm5,A,1-150,automated matches,Thermoanaerobacter tengcongensis [TaxId: 273068]
d3fcda1,d.32.1.0,d,32,1,0,3fcd,A,4-124,automated matches,Uncultured bacterium [TaxId: 77133]
d2rk9a_,d.32.1.0,d,32,1,0,2rk9,A,,automated matches,Vibrio splendidus [TaxId: 314291]
d1fx3a_,d.33.1.1,d,33,1,1,1fx3,A,,Bacterial protein-export protein SecB,Haemophilus influenzae [TaxId: 727]
d2hnga1,d.33.1.2,d,33,1,2,2hng,A,5-128,Hypothetical protein SP1558,Pneumococcus (Streptococcus pneumoniae) [TaxId: 1313]
d1bm8a_,d.34.1.1,d,34,1,1,1bm8,A,,DNA-binding domain of Mlu1-box binding protein MBP1,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d1dk0a_,d.35.1.1,d,35,1,1,1dk0,A,,Heme-binding protein A (HasA),Serratia marcescens [TaxId: 615]
d4jera_,d.35.1.0,d,35,1,0,4jer,A,,automated matches,Yersinia pestis [TaxId: 632]
d4doia_,d.36.1.0,d,36,1,0,4doi,A,,automated matches,Thale cress (Arabidopsis thaliana) [TaxId: 3702]
d2v8qe2,d.37.1.1,d,37,1,1,2v8q,E,23-181,"5'-AMP-activated protein kinase subunit gamma-1, AMPKg",Norway rat (Rattus norvegicus) [TaxId: 10116]
d2j9la1,d.37.1.1,d,37,1,1,2j9l,A,578-746,"Chloride channel protein 5, ClC-5",Human (Homo sapiens) [TaxId: 9606]
d2d4za3,d.37.1.1,d,37,1,1,2d4z,A,,"Chloride channel protein, CBS tandem",Marbled electric ray (Torpedo marmorata) [TaxId: 7788]
d1pbja3,d.37.1.1,d,37,1,1,1pbj,A,2-121,Hypothetical protein MTH1622,Methanobacterium thermoautotrophicum [TaxId: 145262]
d1y5ha3,d.37.1.1,d,37,1,1,1y5h,A,2-124,Hypothetical protein Rv2626c,Mycobacterium tuberculosis [TaxId: 1773]
d1pvma4,d.37.1.1,d,37,1,1,1pvm,A,1-142,Hypothetical protein Ta0289,Thermoplasma acidophilum [TaxId: 2303]
d1vr9a3,d.37.1.1,d,37,1,1,1vr9,A,1-121,"Hypothetical protein TM0892, CBS tandem",Thermotoga maritima [TaxId: 2336]
d1o50a3,d.37.1.1,d,37,1,1,1o50,A,1-145,Hypothetical protein TM0935,Thermotoga maritima [TaxId: 2336]
d2o16a3,d.37.1.1,d,37,1,1,2o16,A,20-158,Hypothetical protein VC0737,Vibrio cholerae [TaxId: 666]
d2ouxa2,d.37.1.1,d,37,1,1,2oux,A,136-262,Magnesium transporter MgtE,Enterococcus faecalis [TaxId: 1351]
d2nyca1,d.37.1.1,d,37,1,1,2nyc,A,181-320,Nuclear protein SNF4,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d1b3ob4,d.37.1.1,d,37,1,1,1b3o,B,112-231,Type II inosine monophosphate dehydrogenase CBS domains,"Human (Homo sapiens), type II [TaxId: 9606]"
d1zfja4,d.37.1.1,d,37,1,1,1zfj,A,95-220,Type II inosine monophosphate dehydrogenase CBS domains,Streptococcus pyogenes [TaxId: 1314]
d2rc3a1,d.37.1.1,d,37,1,1,2rc3,A,23-149,Uncharacterized protein NE2398,Nitrosomonas europaea [TaxId: 915]
d2riha_,d.37.1.1,d,37,1,1,2rih,A,,Uncharacterized protein PAE2072,Pyrobaculum aerophilum [TaxId: 13773]
d2yzia1,d.37.1.1,d,37,1,1,2yzi,A,4-135,Uncharacterized protein PH0107,Pyrococcus horikoshii [TaxId: 53953]
d2yzqa1,d.37.1.1,d,37,1,1,2yzq,A,123-278,Uncharacterized protein PH1780,Pyrococcus horikoshii [TaxId: 53953]
d2yzqa2,d.37.1.1,d,37,1,1,2yzq,A,1-122,Uncharacterized protein PH1780,Pyrococcus horikoshii [TaxId: 53953]
d3ddja1,d.37.1.1,d,37,1,1,3ddj,A,136-276,Uncharacterized protein SSO3205,Sulfolobus solfataricus [TaxId: 2287]
d3ddja2,d.37.1.1,d,37,1,1,3ddj,A,1-135,Uncharacterized protein SSO3205,Sulfolobus solfataricus [TaxId: 2287]
d2ef7a1,d.37.1.1,d,37,1,1,2ef7,A,1-127,Uncharacterized protein ST2348,Sulfolobus tokodaii [TaxId: 111955]
d2qrde1,d.37.1.1,d,37,1,1,2qrd,E,3-181,automated matches,Fission yeast (Schizosaccharomyces pombe) [TaxId: 4896]
d3fhma1,d.37.1.0,d,37,1,0,3fhm,A,1-130,automated matches,Agrobacterium tumefaciens [TaxId: 176299]
d3fv6a_,d.37.1.0,d,37,1,0,3fv6,A,,automated matches,Bacillus subtilis [TaxId: 1423]
d6yj9a_,d.37.1.0,d,37,1,0,6yj9,A,,automated matches,Bacillus subtilis [TaxId: 224308]
d2uv4a1,d.37.1.0,d,37,1,0,2uv4,A,182-324,automated matches,Human (Homo sapiens) [TaxId: 9606]
d5ks7a_,d.37.1.0,d,37,1,0,5ks7,A,,automated matches,Listeria monocytogenes [TaxId: 1639]
d3kpba_,d.37.1.0,d,37,1,0,3kpb,A,,automated matches,Methanocaldococcus jannaschii [TaxId: 2190]
d2p9ma_,d.37.1.0,d,37,1,0,2p9m,A,,automated matches,Methanocaldococcus jannaschii [TaxId: 243232]
d4o9ka_,d.37.1.0,d,37,1,0,4o9k,A,,automated matches,Methylococcus capsulatus [TaxId: 243233]
d3ctua1,d.37.1.0,d,37,1,0,3ctu,A,1-143,automated matches,Pneumococcus (Streptococcus pneumoniae) [TaxId: 1313]
d3sl7a1,d.37.1.0,d,37,1,0,3sl7,A,76-232,automated matches,Thale cress (Arabidopsis thaliana) [TaxId: 3702]
d1lo7a_,d.38.1.1,d,38,1,1,1lo7,A,,4-hydroxybenzoyl-CoA thioesterase,"Pseudomonas sp., CBS-3 [TaxId: 306]"
d1vpma_,d.38.1.1,d,38,1,1,1vpm,A,,Acyl-CoA hydrolase BH0798,Bacillus halodurans [TaxId: 86665]
d2oiwa1,d.38.1.1,d,38,1,1,2oiw,A,1-131,GK1870 orthologue,Bacillus stearothermophilus [TaxId: 1422]
d2oafa1,d.38.1.1,d,38,1,1,2oaf,A,1-143,Hypothetical protein Jann0674,Jannaschia sp. CCS1 [TaxId: 290400]
d2nuja1,d.38.1.1,d,38,1,1,2nuj,A,3-161,Hypothetical protein Jann_1972,Jannaschia sp. CCS1 [TaxId: 290400]
